"ID","LANGUAGE","ENGLISH","FORM","COMMENTS","SOURCE"
"Heggarty-2005-150-42","Jaqaru","fingernail","šiλu","","heggarty2005"
"Heggarty-2005-150-42","Kawki","fingernail","šiλu","","heggarty2005"
"Heggarty-2005-150-42","Lamas","fingernail","shillu","","taylor2006"
"Heggarty-2005-150-42","Laraos","fingernail","šiλu","","heggarty2005"
"Heggarty-2005-150-42","Lincha-Tana","fingernail","sillu","","shimelman2017"
"Heggarty-2005-150-42","Maragua","fingernail","siλu","","heggarty2005"
"Heggarty-2005-150-42","Napo","fingernail","shillu","","orrwrisley1981"
"Heggarty-2005-150-42","Pacaraos","fingernail","shilu","","adelaar1982"
"Heggarty-2005-150-42","Pastaza","fingernail","shillu","","landerman1973"
"Heggarty-2005-150-42","Pocona","fingernail","siλu","","heggarty2005"
"Heggarty-2005-150-42","Puki","fingernail","siλu","","heggarty2005"
"Heggarty-2005-150-42","Puno","fingernail","siλu","","heggarty2005"
"Heggarty-2005-150-42","Putumayo","fingernail","sillu","","tandioy1978"
"Heggarty-2005-150-42","Raimondi","fingernail","shillu",,"parkerchavez1976"
"Heggarty-2005-150-42","SanPedro","fingernail","sillu","","shimelman2017"
"Heggarty-2005-150-42","Santiagueno","fingernail","sillu","","juanatey2021"
"Heggarty-2005-150-42","SantoTomas","fingernail","ʃillo","","santotomas1951"
"Heggarty-2005-150-42","Serena","fingernail","siλu","","heggarty2005"
"Heggarty-2005-150-42","Sullkatiti","fingernail","siλu","","heggarty2005"
"Heggarty-2005-150-42","Taquile","fingernail","siλu","","heggarty2005"
"Heggarty-2005-150-42","Tarma","fingernail","šilu","","adelaar1977"
"Heggarty-2005-150-42","Troje","fingernail","sižu","","heggarty2005"
"Heggarty-2005-150-42","Tsimu","fingernail","sí:lyo","quechua, aymara","cerron2016"
"Heggarty-2005-150-42","Wari","fingernail","shillu",,"parkerchavez1976"
"Heggarty-2005-150-42","Yanac","fingernail","šiλu","","heggarty2005"
"Heggarty-2005-150-43","Anonimo","belly (stomach)","vicça","","valera1586"
"Heggarty-2005-150-43","Apuri","belly (stomach)","wiksa","","shimelman2017"
"Heggarty-2005-150-43","Apurimac","belly (stomach)","wiksa","","camacho2007"
"Heggarty-2005-150-43","Arma","belly (stomach)","wiksa","","galvez2003"
"Heggarty-2005-150-43","Atalla","belly (stomach)","wiksa","","heggarty2005"
"Heggarty-2005-150-43","Ayacucho","belly (stomach)","wiksa","","soto1976"
"Heggarty-2005-150-43","Bobonaza","belly (stomach)","huicsa","abdomen","orrwrisley1981"
"Heggarty-2005-150-43","Cacra-Hongos","belly (stomach)","wiksa","","shimelman2017"
"Heggarty-2005-150-43","Chachapoyas","belly (stomach)","wiksa","","taylor2006"
"Heggarty-2005-150-43","Chacpar","belly (stomach)","pača","","heggarty2005"
"Heggarty-2005-150-43","Chetilla","belly (stomach)","paĉa","","heggarty2005"
"Heggarty-2005-150-43","Chipaya","belly (stomach)","phuč","","heggarty2005"
"Heggarty-2005-150-43","Curva","belly (stomach)","wixsa, wisa","","heggarty2005"
"Heggarty-2005-150-43","Cuzco","belly (stomach)","wixsa","","heggarty2005"
"Heggarty-2005-150-43","CuzquenoAntiguo","belly (stomach)","vicça","","holguin1608"
"Heggarty-2005-150-43","Huallaga","belly (stomach)","pača","","heggarty2005"
"Heggarty-2005-150-43","Huanca","belly (stomach)","pata","","cerron2018"
"Heggarty-2005-150-43","Huancane","belly (stomach)","pura.ka","","heggarty2005"
"Heggarty-2005-150-43","Huangascar","belly (stomach)","wiksa","","shimelman2017"
"Heggarty-2005-150-43","HuarazHuailas","belly (stomach)","pacha",,"parkerchavez1976"
"Heggarty-2005-150-43","Imbabura","belly (stomach)","wiksa","","gomez2009"
"Heggarty-2005-150-43","Inkawasi","belly (stomach)","paĉa","","heggarty2005"
"Heggarty-2005-150-43","Iruhito","belly (stomach)","tšé:r̂i, tóχsi","tsiri: barriga, toxsi: estomago","cerron2016"
"Heggarty-2005-150-43","Jaqaru","belly (stomach)","phuĉa.ka","","heggarty2005"
"Heggarty-2005-150-43","Kawki","belly (stomach)","phuĉa.ka","","heggarty2005"
"Heggarty-2005-150-43","Lamas","belly (stomach)","wiksa","","taylor2006"
"Heggarty-2005-150-43","Laraos","belly (stomach)","wiksa","","heggarty2005"
"Heggarty-2005-150-43","Lincha-Tana","belly (stomach)","wiksa","","shimelman2017"
"Heggarty-2005-150-43","Maragua","belly (stomach)","wixsa","","heggarty2005"
"Heggarty-2005-150-43","Napo","belly (stomach)","huicsa","abdomen","orrwrisley1981"
"Heggarty-2005-150-43","Pacaraos","belly (stomach)","patra","","adelaar1982"
"Heggarty-2005-150-43","Pastaza","belly (stomach)","vicsa","","landerman1973"
"Heggarty-2005-150-43","Pocona","belly (stomach)","wisa","","heggarty2005"
"Heggarty-2005-150-43","Puki","belly (stomach)","pura.ka","","heggarty2005"
"Heggarty-2005-150-43","Puno","belly (stomach)","wiksa","","heggarty2005"
"Heggarty-2005-150-43","Putumayo","belly (stomach)","huigsa","","tandioy1978"
"Heggarty-2005-150-43","Raimondi","belly (stomach)","pacha",,"parkerchavez1976"
"Heggarty-2005-150-43","SanPedro","belly (stomach)","wiksa","","shimelman2017"
"Heggarty-2005-150-43","Santiagueno","belly (stomach)","wiksa","","juanatey2021"
"Heggarty-2005-150-43","SantoTomas","belly (stomach)","vicça","","santotomas1951"
"Heggarty-2005-150-43","Serena","belly (stomach)","iksa","","heggarty2005"
"Heggarty-2005-150-43","Sullkatiti","belly (stomach)","pura.ka","","heggarty2005"
"Heggarty-2005-150-43","Taquile","belly (stomach)","wisa","","heggarty2005"
"Heggarty-2005-150-43","Tarma","belly (stomach)","paĉa","","adelaar1977"
"Heggarty-2005-150-43","Troje","belly (stomach)","wixsa","","heggarty2005"
"Heggarty-2005-150-43","Tsimu","belly (stomach)","tší:r̂i, tóχsi","tsiri: barriga, toxsi: estomago","cerron2016"
"Heggarty-2005-150-43","Wari","belly (stomach)","pacha",,"parkerchavez1976"
"Heggarty-2005-150-43","Yanac","belly (stomach)","paĉa","","heggarty2005"
"Heggarty-2005-150-44","Anonimo","navel","pupu","","valera1586"
"Heggarty-2005-150-44","Apuri","navel","pupu","","shimelman2017"
"Heggarty-2005-150-44","Apurimac","navel","pupu","","camacho2007"
"Heggarty-2005-150-44","Arma","navel","pupu","","galvez2003"
"Heggarty-2005-150-44","Atalla","navel","pupu","","heggarty2005"
"Heggarty-2005-150-44","Ayacucho","navel","pupu","","soto1976"
"Heggarty-2005-150-44","Bobonaza","navel","pupu","","orrwrisley1981"
"Heggarty-2005-150-44","Cacra-Hongos","navel","pupu","","shimelman2017"
"Heggarty-2005-150-44","Chachapoyas","navel","pupu","","taylor2006"
"Heggarty-2005-150-44","Chacpar","navel","pupu","","heggarty2005"
"Heggarty-2005-150-44","Chetilla","navel","mundžu","","heggarty2005"
"Heggarty-2005-150-44","Chipaya","navel","toñi","","heggarty2005"
"Heggarty-2005-150-44","Curva","navel","kururu","","heggarty2005"
"Heggarty-2005-150-44","Cuzco","navel","pupu","","heggarty2005"
"Heggarty-2005-150-44","CuzquenoAntiguo","navel","pupu","","holguin1608"
"Heggarty-2005-150-44","Huallaga","navel","pupu","","heggarty2005"
"Heggarty-2005-150-44","Huanca","navel","pupu","","cerron2018"
"Heggarty-2005-150-44","Huancane","navel","kururu","","heggarty2005"
"Heggarty-2005-150-44","Huangascar","navel","pupu","","shimelman2017"
"Heggarty-2005-150-44","HuarazHuailas","navel","pupu",,"parkerchavez1976"
"Heggarty-2005-150-44","Imbabura","navel","pupu","","gomez2009"
"Heggarty-2005-150-44","Inkawasi","navel","mundžu","","heggarty2005"
"Heggarty-2005-150-44","Iruhito","navel","paeta","","cerron2016"
"Heggarty-2005-150-44","Jaqaru","navel","kururu","","heggarty2005"
"Heggarty-2005-150-44","Kawki","navel","kururu","","heggarty2005"
"Heggarty-2005-150-44","Lamas","navel","pupu","","taylor2006"
"Heggarty-2005-150-44","Laraos","navel","pupu","","heggarty2005"
"Heggarty-2005-150-44","Lincha-Tana","navel","pupu","","shimelman2017"
"Heggarty-2005-150-44","Maragua","navel","pupu","","heggarty2005"
"Heggarty-2005-150-44","Napo","navel","pupu","","orrwrisley1981"
"Heggarty-2005-150-44","Pacaraos","navel","pupu","","adelaar1982"
"Heggarty-2005-150-44","Pastaza","navel","pupu","","landerman1973"
"Heggarty-2005-150-44","Pocona","navel","pupu","","heggarty2005"
"Heggarty-2005-150-44","Puki","navel","kururu","","heggarty2005"
"Heggarty-2005-150-44","Puno","navel","kururu","","heggarty2005"
"Heggarty-2005-150-44","Putumayo","navel","pupu","","tandioy1978"
"Heggarty-2005-150-44","Raimondi","navel","pupu",,"parkerchavez1976"
"Heggarty-2005-150-44","SanPedro","navel","pupu","","shimelman2017"
"Heggarty-2005-150-44","Santiagueno","navel","pupu","","juanatey2021"
"Heggarty-2005-150-44","SantoTomas","navel","pupunc","","santotomas1951"
"Heggarty-2005-150-44","Serena","navel","pupu","","heggarty2005"
"Heggarty-2005-150-44","Sullkatiti","navel","kururu","","heggarty2005"
"Heggarty-2005-150-44","Taquile","navel","kululu","","heggarty2005"
"Heggarty-2005-150-44","Tarma","navel","pupu","","adelaar1977"
"Heggarty-2005-150-44","Troje","navel","pupu","","heggarty2005"
"Heggarty-2005-150-44","Tsimu","navel","pupúte","quechua","cerron2016"
"Heggarty-2005-150-44","Wari","navel","pupu",,"parkerchavez1976"
"Heggarty-2005-150-44","Yanac","navel","pupu","","heggarty2005"
"Heggarty-2005-150-45","Anonimo","breast","quinchuy","","valera1586"
"Heggarty-2005-150-45","Apuri","breast","chichi","","shimelman2017"
"Heggarty-2005-150-45","Apuri","breast","ñuñu","","shimelman2017"
"Heggarty-2005-150-45","Apurimac","breast","oqllay","","camacho2007"
"Heggarty-2005-150-45","Arma","breast","ñuñu, chichi","","galvez2003"
"Heggarty-2005-150-45","Atalla","breast","ñuñu","","heggarty2005"
"Heggarty-2005-150-45","Ayacucho","breast","ñuñu","","soto1976"
"Heggarty-2005-150-45","Bobonaza","breast","chuchu","","orrwrisley1981"
"Heggarty-2005-150-45","Cacra-Hongos","breast","chichi","","shimelman2017"
"Heggarty-2005-150-45","Cacra-Hongos","breast","ñuñu","","shimelman2017"
"Heggarty-2005-150-45","Chachapoyas","breast","chuchu,  ñuñu","","taylor2006"
"Heggarty-2005-150-45","Chacpar","breast","čuču","","heggarty2005"
"Heggarty-2005-150-45","Chetilla","breast","čuču","","heggarty2005"
"Heggarty-2005-150-45","Chipaya","breast","ch'añaka, piz","","heggarty2005"
"Heggarty-2005-150-45","Curva","breast","ñuñu","","heggarty2005"
"Heggarty-2005-150-45","Cuzco","breast","ñuñu","","heggarty2005"
"Heggarty-2005-150-45","CuzquenoAntiguo","breast","quinchuy","","holguin1608"
"Heggarty-2005-150-45","Huallaga","breast","čuču, čiči","","heggarty2005"
"Heggarty-2005-150-45","Huanca","breast","pata","(materno)","cerron2018"
"Heggarty-2005-150-45","Huanca","breast","ñuñu","(senos)","cerron2018"
"Heggarty-2005-150-45","Huanca","breast","tʃitʃi","(senos)","cerron2018"
"Heggarty-2005-150-45","Huancane","breast","ñuñu","","heggarty2005"
"Heggarty-2005-150-45","Huangascar","breast","chichi","","shimelman2017"
"Heggarty-2005-150-45","Huangascar","breast","ñuñu","","shimelman2017"
"Heggarty-2005-150-45","HuarazHuailas","breast","ñuñu",,"parkerchavez1976"
"Heggarty-2005-150-45","Imbabura","breast","chuchu","","gomez2009"
"Heggarty-2005-150-45","Inkawasi","breast","ñuñu","","heggarty2005"
"Heggarty-2005-150-45","Iruhito","breast","","","cerron2016"
"Heggarty-2005-150-45","Jaqaru","breast","ñuñu","","heggarty2005"
"Heggarty-2005-150-45","Kawki","breast","ñuñu","","heggarty2005"
"Heggarty-2005-150-45","Lamas","breast","chuchu,  ñuñu","","taylor2006"
"Heggarty-2005-150-45","Laraos","breast","ñuñu","","heggarty2005"
"Heggarty-2005-150-45","Lincha-Tana","breast","chichi","","shimelman2017"
"Heggarty-2005-150-45","Lincha-Tana","breast","ñuñu","","shimelman2017"
"Heggarty-2005-150-45","Maragua","breast","ñuñu","","heggarty2005"
"Heggarty-2005-150-45","Napo","breast","chuchu","","orrwrisley1981"
"Heggarty-2005-150-45","Pacaraos","breast","chuchu","","adelaar1982"
"Heggarty-2005-150-45","Pastaza","breast","chuchu","(teta)","landerman1973"
"Heggarty-2005-150-45","Pocona","breast","ñuñu","","heggarty2005"
"Heggarty-2005-150-45","Puki","breast","ñuñu","","heggarty2005"
"Heggarty-2005-150-45","Puno","breast","ñuñu","","heggarty2005"
"Heggarty-2005-150-45","Putumayo","breast","chuchu","","tandioy1978"
"Heggarty-2005-150-45","Raimondi","breast","ñuñu",,"parkerchavez1976"
"Heggarty-2005-150-45","SanPedro","breast","chichi","","shimelman2017"
"Heggarty-2005-150-45","SanPedro","breast","ñuñu","","shimelman2017"
"Heggarty-2005-150-45","Santiagueno","breast","ñuñu","","juanatey2021"
"Heggarty-2005-150-45","SantoTomas","breast","ñoño","","santotomas1951"
"Heggarty-2005-150-45","Serena","breast","čuču","","heggarty2005"
"Heggarty-2005-150-45","Sullkatiti","breast","ñuñu","","heggarty2005"
"Heggarty-2005-150-45","Taquile","breast","ñuñu","","heggarty2005"
"Heggarty-2005-150-45","Tarma","breast","čuču","","adelaar1977"
"Heggarty-2005-150-45","Troje","breast","čuču","","heggarty2005"
"Heggarty-2005-150-45","Tsimu","breast","","","cerron2016"
"Heggarty-2005-150-45","Wari","breast","ñuñu",,"parkerchavez1976"
"Heggarty-2005-150-45","Yanac","breast","seno","","heggarty2005"
"Heggarty-2005-150-46","Anonimo","heart","ʃonco","","valera1586"
"Heggarty-2005-150-46","Apuri","heart","puywan","","shimelman2017"
"Heggarty-2005-150-46","Apurimac","heart","sonqo","","camacho2007"
"Heggarty-2005-150-46","Arma","heart","sunqu","","galvez2003"
"Heggarty-2005-150-46","Atalla","heart","sunġu","","heggarty2005"
"Heggarty-2005-150-46","Ayacucho","heart","sonqo","","soto1976"
"Heggarty-2005-150-46","Bobonaza","heart","shungu","","orrwrisley1981"
"Heggarty-2005-150-46","Cacra-Hongos","heart","puywan","","shimelman2017"
"Heggarty-2005-150-46","Cacra-Hongos","heart","shunqu","","shimelman2017"
"Heggarty-2005-150-46","Chachapoyas","heart","shunku","","taylor2006"
"Heggarty-2005-150-46","Chacpar","heart","šunγu","","heggarty2005"
"Heggarty-2005-150-46","Chetilla","heart","corazón","","heggarty2005"
"Heggarty-2005-150-46","Chipaya","heart","tuzi","","heggarty2005"
"Heggarty-2005-150-46","Curva","heart","sunqu","","heggarty2005"
"Heggarty-2005-150-46","Cuzco","heart","sunqu","","heggarty2005"
"Heggarty-2005-150-46","CuzquenoAntiguo","heart","sonco","","holguin1608"
"Heggarty-2005-150-46","Huallaga","heart","šunqu","","heggarty2005"
"Heggarty-2005-150-46","Huanca","heart","ŝunʔu","","cerron2018"
"Heggarty-2005-150-46","Huanca","heart","puywan","(de animal grande)","cerron2018"
"Heggarty-2005-150-46","Huancane","heart","λuqu","","heggarty2005"
"Heggarty-2005-150-46","Huangascar","heart","puywan","","shimelman2017"
"Heggarty-2005-150-46","Huangascar","heart","shunqu","","shimelman2017"
"Heggarty-2005-150-46","HuarazHuailas","heart","shonqu",,"parkerchavez1976"
"Heggarty-2005-150-46","Imbabura","heart","shungu","","gomez2009"
"Heggarty-2005-150-46","Inkawasi","heart","corazón","","heggarty2005"
"Heggarty-2005-150-46","Iruhito","heart","túsʰi","","cerron2016"
"Heggarty-2005-150-46","Jaqaru","heart","kurasunha","","heggarty2005"
"Heggarty-2005-150-46","Kawki","heart","kurasunha","","heggarty2005"
"Heggarty-2005-150-46","Lamas","heart","shunku","","taylor2006"
"Heggarty-2005-150-46","Laraos","heart","sunqu","","heggarty2005"
"Heggarty-2005-150-46","Lincha-Tana","heart","puywan","","shimelman2017"
"Heggarty-2005-150-46","Lincha-Tana","heart","shunqu","","shimelman2017"
"Heggarty-2005-150-46","Maragua","heart","sunqu","","heggarty2005"
"Heggarty-2005-150-46","Napo","heart","shungu","","orrwrisley1981"
"Heggarty-2005-150-46","Pacaraos","heart","shunqu","","adelaar1982"
"Heggarty-2005-150-46","Pastaza","heart","curasun","español","landerman1973"
"Heggarty-2005-150-46","Pocona","heart","sunγu","","heggarty2005"
"Heggarty-2005-150-46","Puki","heart","λuqu","","heggarty2005"
"Heggarty-2005-150-46","Puno","heart","sunqu","","heggarty2005"
"Heggarty-2005-150-46","Putumayo","heart","sungu","","tandioy1978"
"Heggarty-2005-150-46","Raimondi","heart","shonqu",,"parkerchavez1976"
"Heggarty-2005-150-46","SanPedro","heart","puywan","","shimelman2017"
"Heggarty-2005-150-46","SanPedro","heart","shunqu","","shimelman2017"
"Heggarty-2005-150-46","Santiagueno","heart","sonqo","","juanatey2021"
"Heggarty-2005-150-46","SantoTomas","heart","ʃongo","","santotomas1951"
"Heggarty-2005-150-46","Serena","heart","šungu","","heggarty2005"
"Heggarty-2005-150-46","Sullkatiti","heart","λuqu","","heggarty2005"
"Heggarty-2005-150-46","Taquile","heart","sunqu","","heggarty2005"
"Heggarty-2005-150-46","Tarma","heart","šun̊xu","","adelaar1977"
"Heggarty-2005-150-46","Troje","heart","šungu","","heggarty2005"
"Heggarty-2005-150-46","Tsimu","heart","tšúr̂shi","","cerron2016"
"Heggarty-2005-150-46","Wari","heart","shonqu",,"parkerchavez1976"
"Heggarty-2005-150-46","Yanac","heart","šunqu","","heggarty2005"
"Heggarty-2005-150-47","Anonimo","dog","allco","","valera1586"
"Heggarty-2005-150-47","Apuri","dog","allqu","","shimelman2017"
"Heggarty-2005-150-47","Apuri","dog","pichi","cachorro","shimelman2017"
"Heggarty-2005-150-47","Apurimac","dog","allqo, alqo","","camacho2007"
"Heggarty-2005-150-47","Arma","dog","allqu","","galvez2003"
"Heggarty-2005-150-47","Atalla","dog","aλχu","","heggarty2005"
"Heggarty-2005-150-47","Ayacucho","dog","allqo","","soto1976"
"Heggarty-2005-150-47","Bobonaza","dog","allcu","","orrwrisley1981"
"Heggarty-2005-150-47","Cacra-Hongos","dog","allqu","","shimelman2017"
"Heggarty-2005-150-47","Cacra-Hongos","dog","pichi","","shimelman2017"
"Heggarty-2005-150-47","Chachapoyas","dog","allku","","taylor2006"
"Heggarty-2005-150-47","Chacpar","dog","aλγu","","heggarty2005"
"Heggarty-2005-150-47","Chetilla","dog","ač(ə)γu","","heggarty2005"
"Heggarty-2005-150-47","Chipaya","dog","paqwu","","heggarty2005"
"Heggarty-2005-150-47","Curva","dog","alqu","","heggarty2005"
"Heggarty-2005-150-47","Cuzco","dog","alqu","","heggarty2005"
"Heggarty-2005-150-47","CuzquenoAntiguo","dog","allco","","holguin1608"
"Heggarty-2005-150-47","Huallaga","dog","aλqu","","heggarty2005"
"Heggarty-2005-150-47","Huanca","dog","allʔu","","cerron2018"
"Heggarty-2005-150-47","Huanca","dog","aʃuti","(pequeño)","cerron2018"
"Heggarty-2005-150-47","Huanca","dog","pitʃi","(faldero)","cerron2018"
"Heggarty-2005-150-47","Huancane","dog","anuqara","","heggarty2005"
"Heggarty-2005-150-47","Huangascar","dog","allqu","","shimelman2017"
"Heggarty-2005-150-47","Huangascar","dog","pichi","","shimelman2017"
"Heggarty-2005-150-47","HuarazHuailas","dog","allqu",,"parkerchavez1976"
"Heggarty-2005-150-47","Imbabura","dog","allku","","gomez2009"
"Heggarty-2005-150-47","Inkawasi","dog","až(ə)γu","","heggarty2005"
"Heggarty-2005-150-47","Iruhito","dog","ts’á:t-kátni","","cerron2016"
"Heggarty-2005-150-47","Jaqaru","dog","haλ(a)q'u","","heggarty2005"
"Heggarty-2005-150-47","Kawki","dog","ašara","","heggarty2005"
"Heggarty-2005-150-47","Lamas","dog","allku","","taylor2006"
"Heggarty-2005-150-47","Laraos","dog","alqu","","heggarty2005"
"Heggarty-2005-150-47","Lincha-Tana","dog","allqu","","shimelman2017"
"Heggarty-2005-150-47","Lincha-Tana","dog","pichi","tb cachorro","shimelman2017"
"Heggarty-2005-150-47","Maragua","dog","alqu","","heggarty2005"
"Heggarty-2005-150-47","Napo","dog","allcu","","orrwrisley1981"
"Heggarty-2005-150-47","Pacaraos","dog","alqu","","adelaar1982"
"Heggarty-2005-150-47","Pastaza","dog","allcu","","landerman1973"
"Heggarty-2005-150-47","Pocona","dog","alγu","","heggarty2005"
"Heggarty-2005-150-47","Puki","dog","anu","","heggarty2005"
"Heggarty-2005-150-47","Puno","dog","alqu","","heggarty2005"
"Heggarty-2005-150-47","Putumayo","dog","alcu","","tandioy1978"
"Heggarty-2005-150-47","Raimondi","dog","allqu",,"parkerchavez1976"
"Heggarty-2005-150-47","SanPedro","dog","allqu","","shimelman2017"
